,Date,Value,Series_Code,Series_Name,Unit,Frequency
684,201510,1304.04705575,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
685,201511,2308.33028659,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
686,201512,2520.63607256,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
687,201601,207.62812598,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
688,201602,3128.78322977,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
689,201603,10292.73150286,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
690,201604,-834.9294507,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
691,201605,4067.72950325,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
692,201606,12785.10476271,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
693,201607,18551.79287769,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
694,201608,-12697.03398795,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
695,201609,16.54617644,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
696,201610,737.48839561,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
697,201611,6336.53022734,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
698,201612,2322.18364707,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
699,201701,46.86285428,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
700,201702,2276.02381138,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
701,201703,2708.68718888,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
702,201704,4130.03195944,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
703,201705,1743.64270211,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
704,201706,394.45965799,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
705,201707,440.29979909,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
706,201708,2152.29825986,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
707,201709,-1561.27608547,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
708,201710,1122.00580598,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
709,201711,1536.92229464,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
710,201712,6154.00550053,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
711,201801,-2821.00747685,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
712,201802,1257.77888096,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
713,201803,5473.24250454,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
714,201804,-1149.43782223,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
715,201805,7824.42315532,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
716,201806,2666.96798379,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
717,201807,3565.57092271,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
718,201808,-81.65141681,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
719,201809,4942.45439152,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
720,201810,798.85665709,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
721,201811,4702.5813887,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
722,201812,768.92498746,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
723,201901,1688.51483046,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
724,201902,2585.10323789,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
725,201903,12712.15081828,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
726,201904,3155.63640863,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
727,201905,3960.86487142,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
728,201906,372.02889089,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
729,201907,2449.34123291,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
730,201908,2278.03464503,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
731,201909,1599.21557021,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
732,201910,-1605.29117943,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
733,201911,3141.7229356,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
734,201912,11321.81707255,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
735,202001,-5210.08653649,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
736,202002,748.60748719,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
737,202003,4903.24528149,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
738,202004,-1533.52615271,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
739,202005,2917.51345831,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
740,202006,48803.36104266,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
741,202007,249.11053925,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
742,202008,3416.3570549,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
743,202009,6220.45459616,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
744,202010,-1559.40736427,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
745,202011,3067.37995194,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
746,202012,4991.90697871,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
747,202101,11175.10908932,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
748,202102,1348.47592778,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
749,202103,5924.37126029,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
750,202104,-9928.29924089,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
751,202105,788.68700299,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
752,202106,7745.87196986,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
753,202107,-493.25101913,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
754,202108,4025.84264696,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
755,202109,7766.99173451,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
756,202110,2793.35695116,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
757,202111,4074.06130185,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
758,202112,2919.24582129,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
759,202201,6215.13715416,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
760,202202,4025.93463871,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
761,202203,8200.75167333,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
762,202204,4046.73255944,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
763,202205,5222.29263185,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
764,202206,-1085.62444839,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
765,202207,5370.00063742,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
766,202208,3765.21595642,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
767,202209,7211.14536771,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
768,202210,2987.54910889,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
769,202211,4132.56108284,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
770,202212,12951.36350849,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
771,202301,-6458.9332173,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
772,202302,-177.64885934,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
773,202303,10630.91504251,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
774,202304,-9357.85305119,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
775,202305,1310.5105802,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
776,202306,6824.91094281,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
777,202307,-1973.00694225,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
778,202308,-1000.56328681,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
779,202309,16673.25858986,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
780,202310,-1418.00620949,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
781,202311,5748.63593155,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
782,202312,8095.70187351,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
783,202401,-19753.70932488,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
784,202402,-1721.51848287,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
785,202403,16280.87717517,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
786,202404,2870.46697596,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
787,202405,1347.11212501,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
788,202406,10090.5415853,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
789,202407,-1544.63561725,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
790,202408,-7769.52917288,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
791,202409,16175.36414811,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
792,202410,-4176.43032305,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
793,202411,5677.6682353,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
794,202412,11550.65953838,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
795,202501,41.65235429,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
796,202502,-118.16833048,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
797,202503,11972.41428527,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
798,202504,-2135.60022158,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
799,202505,4899.72360603,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
800,202506,12125.3051128,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
801,202507,4051.32305687,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
802,202508,-164.14919665,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
803,202509,2833.27907458,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
804,202510,-2510.28045617,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
805,202511,7574.6682651,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
806,202512,30600.36365651,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
807,202601,4491.54784741,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
808,202602,7236.29292805,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
809,202603,21760.75820461,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
810,202604,263.9669902,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
811,202605,509.94280145,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
812,199601,-27020.58934524,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
813,199602,31746.88904059,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
814,199603,-5276.90857199,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
815,199604,-16587.77475111,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
816,199605,-15703.47511547,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
817,199606,14277.10213764,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
818,199607,4653.83560679,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
819,199608,-24875.62387081,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
820,199609,25343.87349129,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
821,199610,3408.47379428,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
822,199611,19139.87713582,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
823,199612,26680.52306101,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
824,199701,6042.17540272,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
825,199702,24037.38717649,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
826,199703,5819.94835849,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
827,199704,-7480.29839263,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
828,199705,-1301.43109756,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
829,199706,21755.98823118,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
830,199707,-7094.02449198,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
831,199708,13370.34079774,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
832,199709,-4020.96634984,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
833,199710,11969.65810783,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
834,199711,47355.56998164,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
835,199712,-27196.34071875,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
836,199801,-44343.73037713,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
837,199802,-3318.78486754,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
838,199803,-34716.80455092,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
839,199804,-64634.1763151,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
840,199805,-19124.45608544,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
841,199806,17808.87461102,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
842,199807,-16352.90489965,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
843,199808,-1059.84675769,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
844,199809,18030.76080395,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
845,199810,43659.88852217,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
846,199811,13593.63947327,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
847,199812,-34308.4441153,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
848,199901,-80122.31173735,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
849,199902,-52530.8175568,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
850,199903,-9705.85908746,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
851,199904,-140041.27135828,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
852,199905,-59303.9535807,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
853,199906,30833.89964064,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
854,199907,-36828.28680455,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
855,199908,-13514.3006788,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
856,199909,8498.4985431,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
857,199910,6074.64300669,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
858,199911,1.61374964,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
859,199912,28633.0265397,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
860,200001,-61805.07265557,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
861,200002,971.03823052,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
862,200003,-149.22190821,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
863,200004,-6158.96857744,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
864,200005,-1926.99412971,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
865,200006,9695.13137817,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
866,200007,-18130.09566071,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
867,200008,-11784.57893083,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
868,200009,10765.49556046,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
869,200010,-7207.6473998,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
870,200011,59200.77399741,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
871,200012,17240.77625077,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
872,200101,9573.8229514,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
873,200102,-20457.08843461,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
874,200103,9458.81767648,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
875,200104,-29085.7675626,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
876,200105,-20774.11181184,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
877,200106,439.43927004,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
878,200107,-44994.4169928,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
879,200108,-9896.65891238,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
880,200109,37579.25028364,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
881,200110,52269.51955437,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
882,200111,24141.59743075,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
883,200112,-29209.13447123,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
884,200201,-42016.07863289,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
885,200202,33998.86919991,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
886,200203,-24508.48869389,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
887,200204,22074.57477121,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
888,200205,-12289.90404928,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
889,200206,-10373.76579558,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
890,200207,-12046.23293978,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
891,200208,-7238.32830126,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
892,200209,66396.66763931,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
893,200210,-10234.91077528,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
894,200211,28353.05361974,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
895,200212,-3234.0938791,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
896,200301,-31752.35622502,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
897,200302,-7293.81565585,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
898,200303,46438.11525566,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
899,200304,-22380.45911349,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
900,200305,47755.95596993,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
901,200306,17752.29688444,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
902,200307,-44670.50718821,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
903,200308,-23255.21137224,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
904,200309,56433.88298394,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
905,200310,-22272.14815539,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
906,200311,5978.80323364,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
907,200312,17638.82280016,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
908,200401,-29823.98664112,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
909,200402,5193.58147213,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
910,200403,54147.17287764,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
911,200404,-26247.92832329,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
912,200405,3582.34437984,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
913,200406,71282.81742703,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
914,200407,-50174.55312942,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
915,200408,18836.63239128,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
916,200409,18058.76911755,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
917,200410,-5350.74477119,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
918,200411,9253.36121308,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
919,200412,5163.51813011,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
920,200501,-27655.13033757,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
921,200502,-711.0483904,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
922,200503,-32663.8557283,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
923,200504,10354.08648687,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
924,200505,17259.65513925,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
