,4月,,Apr,"25,396","26,929","-1,534","6,030","6,497",-467,498,430,68,798,"1,459",-661,67,52,15,231,182,48,"4,328","3,837",490,80,412,-332,          --,5,-5,22,119,-97,1,          --,1,1,          --,1,0,          --,0,"8,215","8,292",-76,"8,203","8,290",-87,12,2,10,"1,428","1,115",313,3,225,-222,          --,          --,          --,181,411,-230,63,384,-322,85,383,-299,1,1,0,"9,622","10,638","-1,016","1,327","1,220",107,"3,538","3,556",-18,337,418,-81,"2,225","2,345",-120,6,8,-3,425,353,71,486,"1,189",-703,785,"1,013",-228,102,98,4,108,107,1,          --,0,0,38,3,35,          --,          --,          --,0,1,-1,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"18,162","19,721","-1,558","4,432","4,374",59,"5,265","6,055",-790,          --,0,0
,5月,,May,"22,595","19,678","2,918","4,780","4,406",374,415,398,16,555,538,17,24,13,11,82,3,78,"3,295","3,042",253,393,392,1,          --,7,-7,16,13,3,0,          --,0,          --,          --,          --,1,          --,1,"7,065","6,347",719,"7,058","6,347",711,7,          --,7,728,556,172,          --,          --,          --,          --,          --,          --,657,531,126,497,358,139,515,358,157,1,          --,1,"9,510","8,009","1,501","1,143","1,016",127,"3,606","3,540",66,353,354,-1,"2,891","2,210",681,9,2,7,212,189,23,59,9,50,771,356,415,69,43,25,111,110,1,          --,          --,          --,15,1,14,          --,          --,          --,1,1,0,          --,          --,          --,0,1,-1,          --,          --,          --,          --,          --,          --,          --,          --,          --,"17,187","14,717","2,470","3,704","3,454",250,"5,131","4,103","1,028",          --,          --,          --
,6月,,Jun,"75,510","26,707","48,803","7,346","4,702","2,645",586,442,144,"1,817",654,"1,163",77,52,24,89,1,88,"3,565","3,129",435,"1,175",389,787,3,1,2,29,32,-3,2,          --,2,          --,0,0,0,          --,0,"23,692","7,869","15,823","23,683","7,869","15,814",9,          --,9,550,661,-111,10,          --,10,          --,          --,          --,143,300,-158,336,872,-535,356,871,-514,1,0,0,"43,563","12,602","30,961","1,199","1,055",144,"34,911","5,278","29,634",525,789,-264,"3,149","2,410",738,13,2,10,823,781,42,-9,992,"-1,001",727,776,-49,79,100,-21,118,118,0,          --,          --,          --,23,1,21,          --,          --,          --,2,1,1,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"67,729","21,344","46,386","4,773","3,551","1,222","7,921","6,521","1,400",          --,          --,          --
,7月,,Jul,"65,096","64,847",249,"4,519","4,884",-366,380,407,-27,925,"1,378",-453,32,16,16,70,7,64,"2,622","2,431",192,464,617,-153,1,13,-12,14,15,0,          --,1,-1,          --,          --,          --,1,          --,1,"8,415","8,214",201,"8,405","8,212",194,10,2,8,"1,428","1,996",-568,          --,11,-11,          --,0,0,168,770,-602,"1,613","1,667",-55,302,338,-35,1,          --,1,"49,121","48,085","1,036","1,387","1,082",305,"40,533","40,743",-210,428,344,84,"3,114","3,828",-714,7,7,1,277,275,1,78,10,68,362,179,184,66,64,2,129,130,0,          --,          --,          --,0,0,0,          --,          --,          --,0,0,0,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"57,902","56,654","1,248","3,101","3,076",25,"8,218","7,152","1,067",          --,          --,          --
,8月,,Aug,"25,104","21,688","3,416","4,925","3,918","1,007",410,307,103,630,556,74,26,15,11,73,30,43,"3,734","2,874",860,32,123,-92,1,          --,1,19,14,5,          --,          --,          --,0,          --,0,0,          --,0,"8,774","7,851",923,"8,767","7,850",917,7,0,7,486,88,397,          --,          --,          --,          --,0,0,404,48,356,302,393,-91,322,391,-69,1,          --,1,"10,616","9,436","1,180","1,093","1,035",58,"4,330","2,196","2,135",430,330,100,"2,874","2,332",542,7,10,-3,283,281,2,-3,19,-22,"1,224",106,"1,118",103,74,29,136,130,7,          --,          --,          --,1,1,0,0,          --,0,1,1,0,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"19,780","17,562","2,218","3,786","3,011",775,"5,053","7,121","-2,068",          --,          --,          --
,9月,,Sep,"31,245","25,025","6,220","7,621","7,169",452,829,982,-154,"1,677",837,840,484,12,472,80,7,73,"3,587","4,900","-1,313",932,415,517,12,3,9,17,14,3,3,          --,3,0,          --,0,1,          --,1,"10,179","8,046","2,133","10,158","8,046","2,112",21,          --,21,363,368,-5,8,          --,8,0,          --,0,290,4,287,459,284,175,478,284,194,1,          --,1,"12,601","9,133","3,467","1,307","1,119",188,"3,752","2,347","1,405",427,698,-271,"3,170","2,599",571,5,6,0,317,449,-132,396,5,391,"2,818","1,301","1,517",60,113,-53,123,122,1,          --,          --,          --,23,25,-2,0,          --,0,23,25,-2,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"23,346","17,470","5,876","4,550","5,330",-780,"6,028","5,467",561,1,          --,1
,10月,,Oct,"25,342","26,901","-1,559","4,627","5,656","-1,029",274,665,-391,717,"1,394",-677,25,25,0,181,69,112,"3,219","2,907",312,182,573,-392,11,5,6,19,18,1,          --,0,0,          --,          --,          --,1,          --,1,"8,994","9,832",-838,"8,986","9,832",-846,8,          --,8,251,"1,582","-1,332",          --,8,-8,14,          --,14,173,322,-148,345,646,-301,302,579,-277,1,0,0,"11,123","9,183","1,941","1,167","1,044",123,"3,891","2,987",904,422,388,34,"3,650","2,620","1,029",12,11,1,361,288,73,191,981,-790,"1,128",497,631,56,82,-26,128,125,3,0,          --,0,2,2,0,0,          --,0,2,2,0,          --,          --,          --,0,0,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"20,598","19,668",930,"3,431","3,504",-73,"6,098","5,678",420,10,          --,10
,11月,,Nov,"44,061","40,993","3,067","5,204","4,484",720,613,429,184,770,646,124,48,45,3,106,6,100,"3,605","3,151",454,45,192,-147,          --,          --,          --,13,13,-1,          --,          --,          --,1,          --,1,0,          --,0,"9,218","8,423",795,"9,211","8,423",788,7,          --,7,"1,563","1,427",136,          --,          --,          --,          --,18,-18,"1,477","1,391",85,363,303,60,384,303,81,1,          --,1,"27,710","26,356","1,355","1,129","1,141",-12,"4,054","3,975",79,498,431,67,"3,744","3,724",20,9,8,1,295,327,-31,78,6,71,"1,104",743,361,96,63,34,82,76,6,          --,          --,          --,2,1,1,0,          --,0,1,1,1,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"37,418","35,088","2,330","3,663","3,356",307,"22,547","21,624",924,          --,10,-10
,12月,,Dec,"37,287","32,295","4,992","9,748","5,577","4,171","1,810",559,"1,252","1,810",769,"1,041",103,77,26,901,841,60,"4,179","2,870","1,309",879,430,450,1,6,-4,44,25,18,11,1,10,1,1,0,0,          --,0,"10,428","11,916","-1,489","10,419","11,916","-1,497",9,          --,9,259,548,-289,4,1,3,          --,          --,          --,158,518,-360,184,287,-103,199,286,-87,1,          --,1,"16,648","13,949","2,699","1,580","1,426",154,"4,904","4,561",343,437,456,-20,"4,289","3,889",399,37,30,7,971,980,-9,42,32,9,"3,307",155,"3,152",145,67,78,71,70,1,          --,          --,          --,20,18,3,0,          --,0,19,18,2,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"28,180","26,994","1,187","5,116","3,332","1,784","8,435","9,232",-797,3,          --,3
令和3年,1月,2021,Jan,"35,753","24,578","11,175","15,594","5,216","10,378",737,922,-185,"11,244","1,449","9,795",49,31,18,55,4,51,"3,262","2,353",910,219,438,-219,0,3,-3,25,13,12,0,3,-3,          --,          --,          --,1,          --,1,"8,215","7,241",974,"8,207","7,241",967,8,1,7,402,367,35,          --,5,-5,          --,          --,          --,339,317,22,705,761,-56,263,320,-56,1,          --,1,"10,836","10,984",-148,"1,350","1,223",128,"3,506","3,821",-315,410,539,-129,"3,312","3,578",-266,12,18,-6,273,341,-67,5,26,-21,"1,545",509,"1,036",134,13,120,85,81,3,0,          --,0,2,9,-8,0,          --,0,2,6,-4,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"19,360","18,557",803,"3,508","2,810",697,"5,774","6,624",-850,1,          --,1
,2月,,Feb,"28,860","27,512","1,348","5,718","5,184",534,703,512,192,870,790,80,42,230,-189,61,11,50,"3,518","3,079",439,498,520,-22,0,          --,0,21,40,-19,          --,1,-1,1,0,1,2,          --,2,"9,064","7,412","1,652","8,741","7,412","1,329",323,          --,323,"2,392",36,"2,356",          --,          --,          --,          --,          --,          --,"2,331",13,"2,318",353,327,25,349,327,22,1,          --,1,"11,327","14,544","-3,217","1,326","1,268",58,"3,693","8,340","-4,647",578,455,123,"2,179","1,836",342,70,9,61,320,334,-14,37,12,26,"1,852","1,301",551,258,27,231,95,87,8,3,          --,3,7,9,-2,0,          --,0,6,9,-3,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"20,799","22,295","-1,496","4,039","3,641",399,"5,774","4,889",885,9,0,8
,3月,,Mar,"38,988","33,063","5,924","10,274","6,118","4,157","1,891","1,060",831,"2,236",971,"1,265",95,30,65,328,28,299,"5,181","3,777","1,404",469,215,254,11,          --,11,37,36,1,22,          --,22,          --,          --,          --,          --,          --,          --,"10,919","10,741",178,"10,904","10,720",184,15,21,-6,"1,773",637,"1,137",          --,          --,          --,          --,          --,          --,"1,691",586,"1,105",287,215,72,284,208,76,1,6,-6,"15,617","15,335",282,"1,601","1,443",158,"4,016","5,063","-1,048",576,554,22,"3,911","3,907",4,14,6,8,"1,123","1,008",116,80,"1,786","-1,706","2,263","1,219","1,044",234,8,225,120,119,1,          --,3,-3,18,18,0,0,          --,0,18,16,2,          --,          --,          --,100,          --,100,100,          --,100,          --,          --,          --,          --,          --,          --,"27,144","26,319",825,"5,720","4,028","1,692","9,322","9,030",292,          --,3,-3
,4月,,Apr,"27,823","37,751","-9,928","7,067","8,579","-1,511","1,292","1,968",-677,995,"1,712",-717,53,57,-4,106,178,-71,"4,439","4,338",101,142,298,-156,5,          --,5,32,25,8,          --,3,-3,1,          --,1,          --,          --,          --,"9,049","8,837",212,"9,036","8,836",200,13,1,12,441,149,292,          --,1,-1,          --,          --,          --,395,84,312,562,297,265,547,292,255,14,1,12,"10,703","19,788","-9,085","1,473","1,442",31,"4,141","3,724",417,820,636,184,"2,161","2,452",-291,11,14,-3,516,442,74,17,25,-8,"1,087","7,289","-6,202",5,"3,152","-3,147",133,130,3,          --,          --,          --,1,2,-1,0,          --,0,1,2,-1,          --,          --,          --,0,100,-100,          --,100,-100,          --,          --,          --,          --,          --,          --,"20,409","29,097","-8,688","4,620","4,664",-44,"5,467","8,756","-3,290",          --,          --,          --
,5月,,May,"26,042","25,253",789,"6,212","5,065","1,147","1,252","1,586",-334,"1,058",304,754,47,25,22,55,3,52,"3,644","2,980",664,103,148,-45,3,          --,3,41,15,26,          --,3,-3,          --,          --,          --,1,          --,1,"8,699","7,999",700,"8,669","7,998",671,30,1,30,417,245,172,          --,          --,          --,          --,          --,          --,378,217,161,358,366,-8,338,364,-26,1,0,1,"10,338","11,505","-1,166","1,626","1,483",143,"3,701","3,616",85,611,417,194,"2,630","2,513",117,25,22,3,341,299,42,0,20,-20,"1,071","1,005",67,3,4,-1,126,124,1,          --,          --,          --,3,2,1,0,          --,0,3,2,1,          --,          --,          --,14,71,-57,          --,          --,          --,          --,          --,          --,          --,          --,          --,"19,431","19,872",-441,"3,791","3,147",644,"5,540","6,870","-1,330",          --,          --,          --
,6月,,Jun,"40,414","32,668","7,746","11,002","7,417","3,584","2,201","1,398",803,"2,421",807,"1,614",103,62,41,257,26,232,"5,045","4,077",967,930,"1,000",-70,6,11,-6,35,35,0,          --,          --,          --,2,0,1,0,1,-1,"9,557","8,615",943,"9,491","8,615",876,67,          --,67,370,259,111,          --,          --,          --,          --,          --,          --,225,186,39,"1,047",569,478,382,569,-187,2,          --,2,"18,311","15,792","2,518","1,699","1,428",271,"7,382","6,237","1,145",869,607,262,"2,519","2,349",170,61,8,53,650,430,220,69,16,52,"3,291","2,792",498,1,22,-22,148,141,7,          --,          --,          --,17,16,1,0,          --,0,17,16,1,          --,          --,          --,110,          --,110,110,          --,110,          --,          --,          --,          --,          --,          --,"28,535","25,014","3,521","6,017","5,123",893,"7,633","6,746",888,          --,          --,          --
,7月,,Jul,"63,865","64,358",-493,"6,153","6,215",-62,956,"1,249",-292,928,"1,436",-508,69,22,47,101,2,99,"3,768","3,101",667,306,389,-83,          --,          --,          --,23,17,6,          --,          --,          --,          --,          --,          --,1,          --,1,"8,277","8,125",152,"8,269","8,123",146,7,2,5,595,397,199,          --,1,-1,          --,          --,          --,541,341,200,"1,795","1,587",208,466,271,196,10,          --,10,"47,040","47,923",-882,"1,678","1,445",233,"39,273","39,791",-518,846,645,201,"2,983","3,178",-194,9,15,-7,639,647,-8,73,14,59,"1,141",901,240,14,8,6,152,152,0,          --,          --,          --,4,2,2,0,          --,0,4,2,2,          --,          --,          --,0,110,-110,0,110,-110,          --,          --,          --,          --,          --,          --,"55,886","56,332",-446,"4,097","3,507",590,"6,617","7,215",-598,5,          --,5
,8月,,Aug,"30,646","26,620","4,026","7,496","6,973",524,781,781,0,"1,064",781,283,59,13,45,131,1,129,"5,352","5,254",99,88,123,-35,2,6,-4,18,14,4,          --,          --,          --,1,          --,1,          --,          --,          --,"10,451","9,536",915,"10,430","9,536",894,21,          --,21,429,80,349,          --,1,-1,          --,          --,          --,382,51,331,369,282,87,366,281,85,1,0,1,"11,877","9,748","2,129","1,556","1,600",-45,"5,142","3,876","1,266",647,431,216,"2,177","1,984",193,10,7,3,683,564,119,10,29,-18,"1,097",968,129,2,4,-2,156,155,1,          --,          --,          --,21,1,20,0,          --,0,3,1,2,          --,          --,          --,2,          --,2,          --,          --,          --,          --,          --,          --,          --,          --,          --,"22,844","19,569","3,275","5,461","5,396",65,"5,637","4,887",750,          --,          --,          --
,9月,,Sep,"38,698","30,931","7,767","8,157","6,571","1,587","1,454","1,341",113,"1,462",922,540,64,42,23,164,60,104,"4,218","3,646",572,729,542,186,22,          --,22,25,18,8,17,1,17,1,          --,1,1,          --,1,"11,476","8,667","2,810","11,449","8,667","2,782",28,          --,28,"1,033",139,894,          --,          --,          --,          --,          --,          --,965,96,869,"1,316",362,954,"1,313",362,950,1,          --,1,"16,554","15,190","1,365","2,004","1,915",89,"5,456","5,178",278,572,378,194,"5,370","4,532",838,37,34,3,"1,246","1,112",134,9,14,-5,"1,395","1,128",267,7,32,-25,141,141,1,          --,          --,          --,10,2,8,0,          --,0,1,2,-1,          --,          --,          --,150,          --,150,150,          --,150,          --,          --,          --,          --,          --,          --,"29,512","24,279","5,233","5,012","4,206",806,"9,697","8,860",838,0,          --,0
,10月,,Oct,"34,208","31,415","2,793","6,559","6,709",-150,649,"1,238",-589,"1,188","1,418",-230,55,14,41,145,55,91,"4,405","3,739",666,94,218,-124,0,6,-5,19,20,-1,1,2,-1,0,          --,0,          --,          --,          --,"12,834","8,076","4,758","12,785","8,028","4,757",49,47,1,290,280,9,          --,4,-4,          --,          --,          --,240,264,-25,792,374,418,785,373,411,1,0,1,"13,729","15,824","-2,095","1,714","1,472",242,"5,475","5,860",-385,"2,416","1,491",924,"1,579","2,434",-856,98,95,4,435,454,-19,126,19,107,"1,346","2,995","-1,649",16,52,-36,157,152,5,          --,          --,          --,5,1,4,0,          --,0,4,1,3,          --,          --,          --,0,150,-150,          --,150,-150,          --,          --,          --,          --,          --,          --,"27,495","24,333","3,162","4,520","3,985",536,"6,905","6,956",-51,0,          --,0
,11月,,Nov,"31,267","27,193","4,074","8,225","5,943","2,282",984,682,302,888,697,191,117,26,91,182,27,156,"5,983","4,389","1,595",40,107,-67,2,          --,2,17,11,6,5,0,4,3,          --,3,          --,          --,          --,"10,485","9,831",655,"10,477","9,831",646,8,          --,8,318,304,13,          --,3,-3,          --,          --,          --,248,272,-24,734,356,378,724,354,370,3,          --,3,"11,503","10,758",745,"1,526","1,604",-77,"5,247","5,773",-526,629,411,218,"1,817","1,257",560,82,83,-2,455,526,-70,23,12,11,"1,365",776,589,4,11,-7,121,121,1,          --,          --,          --,2,2,1,0,          --,0,2,2,0,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"22,898","20,973","1,925","6,051","4,507","1,544","4,888","4,193",694,1,          --,1
,12月,,Dec,"37,519","34,600","2,919","9,595","7,752","1,843","2,024","1,263",762,"1,077",849,228,130,84,47,117,36,81,"5,227","4,777",450,948,700,248,29,17,11,30,25,4,          --,0,0,4,          --,4,          --,0,0,"12,782","15,299","-2,516","12,775","15,299","-2,524",7,          --,7,502,232,270,3,          --,3,          --,          --,          --,412,212,200,"1,745",462,"1,283","1,466",462,"1,004",1,          --,1,"12,691","10,836","1,855","2,031","1,428",603,"5,380","4,310","1,070",762,581,180,"1,711","1,741",-31,317,310,7,442,711,-270,19,118,-99,887,820,67,1,19,-18,128,84,44,          --,          --,          --,53,20,34,0,          --,0,53,20,33,          --,          --,          --,150,          --,150,150,          --,150,          --,          --,          --,          --,          --,          --,"27,069","26,632",437,"6,237","5,520",716,"6,413","5,690",723,2,          --,2
令和4年,1月,2022,Jan,"40,398","34,183","6,215","7,331","6,081","1,251",969,"1,413",-445,"1,161",871,290,924,20,904,72,18,54,"3,917","3,313",604,260,431,-170,0,6,-6,8,8,0,1,1,-1,0,          --,0,1,0,0,"10,935","8,053","2,882","10,927","7,753","3,174",8,300,-292,"1,284","1,424",-140,          --,6,-6,          --,          --,          --,"1,192","1,373",-180,"4,450","3,603",847,"3,346","2,504",842,1,          --,1,"16,395","14,871","1,524","1,533","1,675",-142,"6,837","6,722",115,781,580,200,"4,234","2,954","1,281",245,258,-13,527,585,-58,160,148,13,"1,709","1,709",0,7,1,6,84,129,-45,0,          --,0,3,3,1,0,          --,0,3,3,0,          --,          --,          --,0,150,-150,          --,150,-150,          --,          --,          --,          --,          --,          --,"30,732","25,468","5,264","4,185","3,758",427,"7,831","6,418","1,413",1,2,-1
,2月,,Feb,"29,882","25,856","4,026","6,795","5,296","1,499","1,290",764,526,747,856,-109,84,14,69,103,18,85,"3,899","2,928",971,650,705,-55,0,          --,0,12,8,5,          --,0,0,3,0,3,2,          --,2,"9,537","7,026","2,511","7,977","7,026",951,"1,560",          --,"1,560",231,624,-393,          --,7,-7,          --,          --,          --,170,582,-412,"1,283",468,814,"1,274",468,806,1,          --,1,"12,033","12,441",-407,"1,943","1,818",125,"3,608","3,192",417,841,590,251,"2,321","3,626","-1,304",692,682,10,506,423,83,116,19,97,"1,439",370,"1,069",10,26,-16,99,98,1,3,          --,3,4,2,2,0,          --,0,3,2,1,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"22,947","19,960","2,987","4,564","3,641",924,"6,984","8,867","-1,882",1,0,1
,3月,,Mar,"52,124","43,924","8,201","11,362","7,900","3,462","2,433","1,265","1,168","1,416",701,715,200,28,172,176,607,-431,"5,993","4,474","1,520","1,071",800,271,18,12,6,29,13,15,1,          --,1,5,          --,5,          --,          --,          --,"9,603","10,663","-1,060","9,592","10,663","-1,071",11,21,11,"1,073","1,666",-592,          --,          --,          --,          --,          --,          --,922,"1,607",-685,"1,841","1,157",684,"1,835","1,157",678,3,6,3,"28,091","22,536","5,555","2,274","2,105",169,"14,473","9,184","5,289","1,563","1,571",-9,"5,639","5,218",421,971,968,2,"1,131","1,217",-86,159,1,158,"1,226",469,757,17,12,5,147,153,-6,0,3,0,4,2,1,0,          --,0,2,2,0,          --,          --,          --,150,          --,150,150,          --,150,          --,          --,          --,          --,          --,          --,"39,682","34,963","4,719","7,118","5,299","1,818","12,364","12,861",-497,0,3,0
,4月,,Apr,"37,513","33,467","4,047","8,456","6,970","1,485","2,249","1,645",604,827,878,-51,307,83,225,87,28,59,"4,579","4,064",514,119,262,-144,0,          --,0,286,9,276,          --,3,-3,1,          --,1,1,          --,1,"9,396","8,057","1,339","9,386","8,056","1,330",9,1,8,"1,428",331,"1,098",          --,5,-5,          --,          --,          --,368,297,72,"4,980","5,632",-651,"4,979","5,632",-653,1,1,1,"13,249","12,322",927,"1,868","1,982",-114,"5,040","3,979","1,061","1,152",862,290,"1,918","1,416",502,"1,174","1,171",3,523,585,-62,11,9,2,"1,043","2,004",-961,42,11,31,165,156,10,          --,          --,          --,4,5,-1,0,          --,0,4,3,1,          --,          --,          --,1,150,-149,          --,150,-150,          --,          --,          --,          --,          --,          --,"27,711","26,046","1,665","4,983","4,336",648,"7,164","6,323",841,          --,          --,          --
,5月,,May,"32,529","27,306","5,222","6,050","5,462",588,"1,386","1,402",-16,960,648,313,56,19,37,117,16,100,"3,404","3,216",188,100,149,-50,1,          --,1,18,12,6,0,3,0,1,1,1,1,0,0,"7,415","6,650",765,"7,403","6,650",753,12,1,12,120,123,-3,          --,          --,          --,          --,          --,          --,27,78,-51,"5,874","3,679","2,195","5,866","3,678","2,188",2,1,1,"13,065","11,388","1,677","2,588","2,138",450,"3,917","4,114",-198,"1,173","1,152",21,"1,961","1,203",758,"1,322","1,327",-5,560,463,97,46,5,40,"1,157",340,817,14,11,3,158,158,0,          --,          --,          --,4,3,1,0,          --,0,3,3,0,          --,          --,          --,0,2,-2,          --,          --,          --,          --,          --,          --,          --,          --,          --,"26,465","21,733","4,732","3,524","3,377",147,"7,988","6,916","1,072",          --,3,-3
,6月,,Jun,"35,826","36,912","-1,086","8,999","7,747","1,251","2,006","2,237",-231,"1,798",637,"1,161",165,79,86,60,3,57,"4,020","3,720",301,896,"1,049",-153,26,1,26,25,22,3,1,          --,1,1,0,1,0,1,-1,"8,338","8,284",53,"8,329","8,284",44,9,          --,9,624,220,404,16,          --,16,          --,          --,          --,375,75,300,"1,867","4,965","-3,097","1,857","4,533","-2,677",3,          --,3,"15,838","15,663",175,"1,936","2,302",-366,"6,757","6,504",253,956,653,303,"1,840","2,995","-1,155","1,397","1,399",-2,573,541,32,12,10,2,"1,044",744,300,9,39,-30,145,145,0,          --,          --,          --,30,32,-2,0,          --,0,29,26,4,          --,          --,          --,130,          --,130,130,          --,130,          --,          --,          --,          --,          --,          --,"26,091","28,490","-2,399","4,969","4,791",178,"7,978","8,401",-424,          --,          --,          --
,7月,,Jul,"70,704","65,334","5,370","6,883","7,401",-517,"1,671","1,774",-103,966,"1,568",-602,94,51,43,91,34,57,"3,491","3,351",140,544,572,-28,1,35,-35,22,13,9,2,          --,2,          --,          --,          --,1,          --,1,"6,820","6,244",576,"6,812","6,244",568,8,2,8,999,176,824,1,17,-16,          --,          --,          --,787,36,751,"2,817","1,228","1,589","2,814","1,228","1,586",3,          --,3,"53,181","50,153","3,028","1,912","1,836",75,"44,963","42,656","2,307","1,046","1,095",-49,"1,597","1,533",65,"1,255","1,244",12,554,707,-154,12,9,3,"1,284",764,520,17,11,6,334,147,188,          --,          --,          --,4,3,1,0,          --,0,3,2,0,          --,          --,          --,0,130,-130,0,130,-130,          --,          --,          --,          --,          --,          --,"62,903","57,705","5,198","4,061","3,972",89,"6,918","6,726",192,5,          --,5
,8月,,Aug,"32,239","28,474","3,765","5,056","4,093",962,808,"1,030",-222,770,756,14,74,36,38,59,25,34,"2,954","2,032",921,331,200,131,28,6,28,16,13,3,          --,          --,          --,3,          --,3,          --,          --,          --,"8,840","8,818",22,"8,809","8,817",-8,31,1,30,920,374,546,4,1,4,          --,          --,          --,846,332,514,"1,173","2,103",-929,"1,026","1,967",-941,1,0,1,"16,251","13,083","3,168","2,535","1,868",667,"7,517","5,710","1,807",832,563,269,"1,581","1,376",205,"1,407","1,409",-2,616,638,-22,79,51,28,"1,016","1,187",-171,3,12,-9,132,133,-1,          --,          --,          --,-1,3,-4,-3,          --,-3,2,2,0,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"26,172","23,896","2,276","3,331","2,245","1,086","7,704","6,173","1,531",2,          --,2
,9月,,Sep,"42,296","35,085","7,211","8,801","4,990","3,810","1,725","1,897",-172,"1,695",928,767,95,24,71,680,6,673,"3,407","1,432","1,976","1,125",656,469,19,16,4,50,22,29,1,11,-10,1,          --,1,1,          --,1,"9,727","7,130","2,597","9,709","7,129","2,580",18,1,17,"1,204",104,"1,100",1,4,-4,3,          --,3,"1,056",35,"1,022","3,486","1,769","1,716","3,480","1,680","1,800",2,          --,2,"18,921","21,086","-2,165","1,779","1,761",17,"7,390","10,868","-3,478",980,859,122,"4,305","3,160","1,146","1,760","1,747",13,"1,075","1,269",-194,42,71,-29,"1,281",864,417,3,12,-9,113,169,-56,          --,          --,          --,8,4,4,-3,          --,-3,3,4,-2,          --,          --,          --,150,1,149,150,          --,150,          --,          --,          --,          --,          --,          --,"32,812","29,906","2,905","4,603","2,136","2,467","10,240","9,338",902,0,0,0
,10月,,Oct,"40,589","37,601","2,988","3,983","4,875",-892,"1,422","1,453",-31,797,"1,318",-522,70,42,29,83,21,62,"1,397","1,818",-421,87,151,-64,20,38,-18,92,32,60,1,1,-1,1,          --,1,          --,          --,          --,"12,960","10,452","2,508","12,950","10,451","2,499",10,1,9,"2,353",902,"1,452",1,1,0,          --,          --,          --,"2,284",7,"2,277","5,276","5,176",100,"5,104","5,014",90,1,0,1,"16,009","16,030",-21,"1,410","1,679",-269,"7,550","6,607",942,"1,057",822,235,"1,557","2,118",-561,"2,079","2,080",0,834,708,126,17,40,-23,"1,048","1,505",-457,2,3,-1,94,86,8,1,          --,1,6,16,-9,-3,          --,-3,3,3,1,          --,          --,          --,0,150,-150,          --,150,-150,          --,          --,          --,          --,          --,          --,"34,111","31,528","2,584","1,597","2,041",-443,"7,353","7,901",-548,1,          --,1
,11月,,Nov,"39,078","34,945","4,133","4,070","3,231",839,934,846,89,"1,070",526,544,102,22,80,117,35,83,"1,608","1,574",34,172,206,-35,1,          --,1,47,23,25,5,0,4,1,          --,1,2,          --,2,"10,873","9,254","1,619","10,859","9,254","1,604",14,          --,14,573,169,404,13,3,13,2,          --,2,474,108,367,"7,346","8,196",-850,"7,344","8,196",-852,2,          --,2,"16,205","14,092","2,113","1,542","1,584",-42,"7,083","6,124",959,792,590,203,"2,557","2,336",222,"1,987","1,988",0,795,724,71,16,105,-89,"1,124",474,650,3,4,0,64,41,23,          --,          --,          --,10,2,8,-3,          --,-3,3,2,2,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"34,563","31,578","2,986","1,831","1,803",28,"7,993","7,481",512,1,          --,1
,12月,,Dec,"49,189","36,238","12,951","9,861","6,279","3,581","2,585","2,875",-289,"2,110",838,"1,273",357,295,63,87,47,39,"3,342","1,419","1,923","1,293",728,565,8,17,8,72,75,-3,2,0,2,1,          --,1,1,0,1,"14,109","9,504","4,605","9,360","9,503",-144,"4,749",0,"4,749","3,201",498,"2,703",0,4,-4,          --,          --,          --,"3,119",456,"2,663","2,370","3,529","-1,160","2,228","3,364","-1,136",1,          --,1,"19,499","16,401","3,098","2,113","1,881",232,"7,438","5,505","1,933",940,678,262,"2,935","3,769",-834,"2,011","1,999",12,657,"1,304",-647,397,402,-4,"1,678",679,999,7,15,-8,56,49,7,          --,          --,          --,30,27,3,-3,          --,-3,33,27,6,          --,          --,          --,120,          --,120,120,          --,120,          --,          --,          --,          --,          --,          --,"35,924","29,320","6,604","4,718","2,221","2,496","10,377","10,192",184,1,0,0
